SELL,Date,Retail,Institutional,Foreign,Regional,Local
SELL,8/9/2009,966068668.1,803287866.9,42464556.84,63696835.26,1663195143
SELL,8/10/2009,817600000,582400000,116200000,113400000,1170400000
SELL,8/11/2009,929363432.9,453617866.1,229574895.6,47021364.17,1106385039
SELL,8/12/2009,907729123.7,374374158.3,200008112,101286159.3,982091114
SELL,8/13/2009,973532764.2,576678643.8,120916489.8,103864164.3,1323880542
SELL,8/16/2009,925717930.9,255044736.1,43688218.68,80291861.36,1056782587
SELL,8/17/2009,988658015.3,637424246.7,255294915.1,120330087.4,1250457259
SELL,8/18/2009,711368089.1,366462348.9,74370300.22,56047182.78,947412955
SELL,8/19/2009,806300000,293700000,136400000,78100000,885500000
SELL,8/20/2009,744700006.1,288171014.9,151832040.1,53709293.09,827329687.8
SELL,8/23/2009,850875985.9,223462380.1,83798392.55,74129347.25,917484964.6
SELL,8/24/2009,866258139.4,299634376.6,108428004,71119443.48,986345068.5
SELL,8/25/2009,1089739925,527084889.7,182701204.1,101859963.3,1332263648
SELL,8/26/2009,934430308.7,400470132.3,97447732.19,76089325.14,1161363384
SELL,8/27/2009,791166182.8,339071221.2,157102999.2,84767805.3,888366599.5
SELL,8/30/2009,642000000,558000000,72000000,81600000,1046400000
SELL,8/31/2009,515950286.5,321631347.5,118936592,41041500.07,677603541.9
SELL,9/1/2009,0,0,126400000,47200000,627200000
SELL,9/2/2009,554129232,388267421,191306520.6,113087598.4,637060137.4
SELL,9/3/2009,628611927.7,220863650.3,64560143.93,81549655.49,703365778.6
SELL,9/6/2009,634685717.2,151789768.8,31459019.44,34604921.38,720411545.2
SELL,9/7/2009,711567133.5,213747734.5,105485895,65697355.63,754131617.4
SELL,9/8/2009,633713487,202320137,122060909.1,40129613.95,673843100.9
SELL,9/9/2009,628680000,301320000,123690000,66960000,740280000
SELL,9/10/2009,664883734,375622892,133184848.1,61389890.93,845931886.9
SELL,9/13/2009,663038606.9,210530045.1,29701334.17,67264786.2,776602531.6
SELL,9/14/2009,572569575.7,252458631.3,96528300.22,51151748.83,676523129.7
SELL,9/15/2009,590430594.1,264027573.9,162347051.9,62375446.26,629735669.8
SELL,9/16/2009,726199946.7,352849008.3,63663888.35,52873398.8,962511667.9
SELL,9/17/2009,740300000,359700000,64900000,53900000,981200000
SELL,9/22/2009,630446774.2,645761270.8,99544227.51,43391073.53,1133272744
SELL,9/23/2009,859300000,440700000,126100000,79300000,1094600000
SELL,9/24/2009,1038400000,1161600000,158400000,99000000,1942600000
SELL,9/27/2009,969952902.2,388524551.8,103244286.5,81508647.24,1175082998
SELL,9/28/2009,1019032714,590813595.8,173863401.5,96590778.6,1339392130
SELL,9/29/2009,1136078011,491540916,102539992.4,117188562.7,1407890372
SELL,9/30/2009,1009055039,416163942.5,122568832.4,88363576.82,1214286572
SELL,10/1/2009,1188911442,464651064.2,150474188,119056500.4,1384031818
SELL,10/4/2009,1014006583,247195634.7,22701639.92,68104919.77,1170395658
SELL,10/5/2009,992856435.4,316869075.1,133349069.1,96381010.35,1091878021
SELL,10/7/2009,935121491.2,424066722.8,126404503.9,66600222.49,1167542676
SELL,10/8/2009,879941363.9,180228954.1,95415328.62,56189026.85,908565962.5
SELL,10/11/2009,865357770.6,230031812.4,98585062.47,92012724.97,904791795.6
SELL,10/12/2009,955389395.8,494366895.2,311697602.6,143525872.8,995982571.9
SELL,10/13/2009,828698960.6,360252202.4,143863090.7,83226581.41,963050442
SELL,10/14/2009,1133179695,481036394.8,138822583.7,150122096.4,1325271410
SELL,10/15/2009,955418245.1,453753207.9,160645545.6,100051173.2,1148474734
SELL,10/18/2009,604400449.9,116841137.1,44716978.39,56256843.79,620989006.4
SELL,10/19/2009,922696440.9,537266282.1,143076346.9,102197390.6,1214688986
SELL,10/20/2009,915241500.4,693267287.6,318484740,86859474.55,1203164573
SELL,10/21/2009,716592364.3,542796676.7,149867295.9,98232345.2,1011289400
SELL,10/22/2009,843069335.6,505841601.4,168613867.1,84981389.03,1096664592
SELL,10/25/2009,762000000,438000000,60000000,62400000,1077600000
SELL,10/26/2009,949200000,250800000,97200000,139200000,963600000
SELL,10/27/2009,696300000,403700000,138600000,105600000,855800000
SELL,10/28/2009,769500000,730500000,81000000,162000000,1257000000
SELL,10/29/2009,665033703,947215860,189870721,69685970,1352692872
SELL,11/1/2009,537311969.4,586771648.6,214699971,49459679.19,858799884.2
SELL,11/2/2009,558272178,619517227,103645467.6,55356102.04,1018787835
SELL,11/3/2009,760500000,539500000,94900000,37700000,1167400000
SELL,11/4/2009,442687400,345012600,66166800,27569500,693176000
SELL,11/5/2009,468874120,186893880,93774824,40657616,521335560
SELL,11/8/2009,469648000,126352000,45296000,38740000,511964000
SELL,11/9/2009,585640000,382360000,80344000,97768000,789888000
SELL,11/10/2009,767511712.6,452697687.4,158627222,92735914.4,968846263.6
SELL,11/11/2009,780061132,401849674,147738850.8,79188024,954983931.2
SELL,11/12/2009,696935438.4,257770641.6,85923547.2,66829425.6,801953107.2
SELL,11/15/2009,407988212.2,165028939.8,64750938.18,26358788.99,481907424.8
SELL,11/16/2009,471466921.6,215802643.4,83846886.93,36425286.95,566997391.1
SELL,11/17/2009,523974581.3,569918072.7,161896112.8,48131276.78,883865264.4
SELL,11/18/2009,559825457.8,574587589.6,311140315.3,99928276.45,724480004.2
SELL,11/19/2009,389229400,288870600,212245300,35939300,429915400
SELL,11/22/2009,294685152.8,161500048.2,96480548.25,24120137.06,335584515.7
SELL,11/23/2009,329601721.7,338961608.4,139061172.7,25405406.54,504096750.9
SELL,11/24/2009,500500000,599500000,276100000,73700000,750200000
SELL,11/30/2009,484000000,616000000,309100000,89100000,702900000
SELL,12/1/2009,381227871.6,485199109.3,243465981.6,70180585.45,553646840.8
SELL,12/2/2009,337370385.2,424188046.5,190389607.9,43408830.61,528521551.6
SELL,12/3/2009,558303445.4,348033316.6,158608933.3,85195655.62,662532173
SELL,12/6/2009,500062400,344637600,141909600,51526700,651263700
SELL,12/7/2009,426121301.8,340283917.2,215359866.5,59013201.86,491265745.4
SELL,12/8/2009,626299970.7,305694033.3,122091214.5,128615172.6,682219610.9
SELL,12/9/2009,1198186610,584829178.5,829102341.4,140858247.3,813055199.3
SELL,12/10/2009,466520876.7,702704378.3,206952870.1,72491965.81,889780419.1
SELL,12/13/2009,840401212.2,562605819.8,92598464.11,109434548.5,1200974019
SELL,12/14/2009,830630441.5,671413756.5,337959944.6,249339336.9,914744916.6
SELL,12/15/2009,490882437.3,403256792.7,260194515.9,77790113.01,556154601.1
SELL,12/16/2009,479186431.9,404921376.1,176821561.6,80453810.53,626832435.9
SELL,12/17/2009,488910816,692033184,386168688,149979888,644795424
SELL,12/20/2009,335722925.4,298913984.6,68540786.28,15865922.75,550230201
SELL,12/21/2009,397481518.1,1119623513,998255110.4,62201306.27,456648614.3
SELL,12/22/2009,481974730.5,702238366.5,62763294.14,40263245.3,1080002344
SELL,12/23/2009,386157690.6,997920053.4,70587964.94,85812820.13,1227676959
SELL,12/24/2009,338813823,483549825,50986546.18,69900910.08,701476191.7
SELL,12/27/2009,358088753.5,256128662.5,10441696.07,46066306.2,558323631.1
SELL,12/28/2009,406657585.4,145116614.6,35313548.8,81662581.6,434798069.6
SELL,12/29/2009,279355359.2,188576565.8,104348819.3,44453532.88,319129572.9
SELL,12/30/2009,525344326.4,1672749090,59348522.23,72537082.73,2066207811
SELL,12/31/2009,4073738761,1149003240,188018712,31336452.01,5003386837
SELL,1/3/2010,287943791,211958624,13997267.62,31993754.56,453911392.8
SELL,1/4/2010,560449257.2,383068010.8,116996141.2,46232346.13,780288780.6
SELL,1/5/2010,490007792.1,563772405.9,128561184.2,75872174.26,848293059.4
SELL,1/6/2010,684737629.2,617044935.8,186154906.8,89822996.99,1025804661
SELL,1/10/2010,613200000,586800000,102000000,37200000,1060800000
SELL,1/11/2010,646800000,753200000,218400000,56000000,1125600000
SELL,1/12/2010,568700000,531300000,173800000,75900000,851400000
SELL,1/13/2010,906719216.5,1498371543,168356353.2,113039265.7,2123695141
SELL,1/14/2010,1099000000,301000000,93800000,82600000,1225000000
SELL,1/17/2010,702946700,282953300,93660500,51266800,840972700
SELL,1/18/2010,735600000,464400000,81600000,300000000,818400000
SELL,1/19/2010,1202400000,1197600000,235200000,830400000,1334400000
SELL,1/20/2010,614900000,685100000,148200000,80600000,1069900000
SELL,1/21/2010,860600000,439400000,74100000,63700000,1160900000
SELL,1/26/2010,633012000,352988000,107474000,125222000,752318000
SELL,1/27/2010,741349500,253750500,87568800,131353200,776178000
SELL,1/28/2010,858000000,242000000,84700000,56100000,958100000
SELL,1/31/2010,795000000,205000000,100000000,72000000,827000000
SELL,2/1/2010,562964400,234435600,102067200,51831000,643501800
SELL,2/2/2010,720338500,249161500,122157000,88224500,759118500
SELL,2/3/2010,807600000,392400000,166800000,87600000,945600000
SELL,2/4/2010,682500000,617500000,93600000,81900000,1124500000
SELL,2/7/2010,480000000,520000000,76000000,91000000,833000000
SELL,2/8/2010,714000000,486000000,153600000,72000000,973200000
SELL,2/9/2010,645400000,754600000,336000000,43400000,1020600000
SELL,2/10/2010,774800000,525200000,221000000,71500000,1007500000
SELL,2/11/2010,394063600,196736400,106934800,60261600,423603600
SELL,2/14/2010,629913500,331786500,37506300,186569800,737623900
SELL,2/15/2010,688888200,197711800,67381600,68268200,750063600
SELL,2/16/2010,711093300,211206700,102375300,46115000,773809700
SELL,2/17/2010,637200000,262800000,131400000,45900000,687600000
SELL,2/18/2010,488400000,711600000,162000000,37200000,1000800000
SELL,2/21/2010,474319400,517980600,91291600,45645800,855362600
SELL,2/22/2010,438600000,1261400000,222700000,51000000,1428000000
SELL,2/23/2010,484242300,360857700,158878800,60847200,625374000
SELL,2/24/2010,538200000,761800000,382200000,42900000,874900000
SELL,2/25/2010,439274100,530425900,50424400,28121300,890184600
SELL,2/28/2010,439260510,530409490,50422840,28120430,890157060
SELL,3/1/2010,424200000,975800000,771400000,88200000,539000000
SELL,3/2/2010,419310139,293630433,171119996,67173134,474647441
SELL,3/3/2010,574709925,330345075,138473415,92315610,674265975
SELL,3/4/2010,353780000,311220000,49875000,37240000,577885000
SELL,3/7/2010,399425386,242737614,31465987,62289811,548407202
SELL,3/8/2010,443906800,385277600,142385200,33502400,661672400
SELL,3/9/2010,487904227.5,1036796483,190587588.9,51839824.17,1282273298
SELL,3/10/2010,379764643.7,483336819.3,77679131.67,34524058.52,750898272.8
SELL,3/11/2010,420457988.8,493581117.2,73123128.48,100544301.7,731231284.8
SELL,3/14/2010,482750037,368660963,74924168,130265883,646220949
SELL,3/15/2010,515083336.6,805643167.4,171694445.5,145279915.4,1003752143
SELL,3/16/2010,371358002,571174998,196046864,53724381,692761755
SELL,3/17/2010,450595986.4,1002939454,668626302.4,72676772,712232365.6
SELL,3/18/2010,492893760,533968240,263903534,68799754,694158712
SELL,3/21/2010,305918316,290413684,27431272,18486292,550414436
SELL,3/22/2010,355543968,469384032,147662112,42071328,635194560
SELL,3/23/2010,759105233,1052601767,306178483,143124853,1362403664
SELL,3/24/2010,562304028.4,373309995.6,170281752.4,115080525,650251746.7
SELL,3/25/2010,608996561.6,390997792.4,193998904.7,104999407.2,699996047.8
SELL,3/28/2010,578743325.1,252784440.9,79826665.54,64859165.75,686841934.7
SELL,3/29/2010,639748705.4,335477979.6,171639896.6,101423575.2,702163213.2
SELL,3/30/2010,462802008.5,479768273.5,70692771.15,77290763.12,794586747.7
SELL,3/31/2010,575538348,506300652,212040444,68155857,801642699
SELL,4/1/2010,740000772,565115228,262328316,86137656,957955144
SELL,4/6/2010,713137260,408147740,198467445,102036935,820780620
SELL,4/7/2010,1031164253,585080657.8,250517961.2,182635674.9,1181475030
SELL,4/8/2010,953136171.3,595065673.9,282457006.7,94673089.62,1156698937
SELL,4/11/2010,1108338069,696772792.3,386293724.3,153434423.2,1265382714
SELL,4/12/2010,1036997520,578325540,307443175,132948400,1221463425
SELL,4/13/2010,964650700.4,779744779.6,397722169.4,165717570.6,1179211344
SELL,4/14/2010,1236274800,824183200,265799082,156594808,1638064110
SELL,4/15/2010,1025808894,701142106,336755445,129521325,1260674230
SELL,4/18/2010,701342685,722233603,218603802,51931000,1153041485
SELL,4/19/2010,553534618,529703382,254560930,60661328,768015742
SELL,4/20/2010,881275856,2136792144,241445440,1638810924,1137811636
SELL,4/21/2010,975031979.4,641252060.7,157846661.1,174289021.6,1312100370
SELL,4/22/2010,713345746.8,648001098.2,240958391.6,65344648.56,1055043805
SELL,4/26/2010,671757349,791727374,331553805,94970129,1036960789
SELL,4/27/2010,647111378.3,750761252.7,245117946.3,67232350.99,1088323682
SELL,4/28/2010,849038310,815742690,283012770,116534670,1281881370
SELL,4/29/2010,674612224,504779776,158038528,86095616,935257856
SELL,5/2/2010,491603553,401247070,136516860.3,95445731.6,660888031.1
SELL,5/3/2010,499163263.8,261176818.2,114811352.4,89415993.64,556112736
SELL,5/4/2010,678158909,415345951,224780859,49710730.94,819013270
SELL,5/5/2010,640314763,713416237,238256656,64979088,1050495256
SELL,5/6/2010,517869964.8,345246643.2,195064353.4,83722310.98,583466827
SELL,5/9/2010,616714806.6,356021481.4,170228850.4,77721629.41,726634007.1
SELL,5/10/2010,583511745.1,650128307.9,256597131,74881951.22,901790878.7
SELL,5/11/2010,694020268.5,365229225.5,287374387.7,62919419.94,708955686.3
SELL,5/12/2010,486664876.1,495108123.9,150407623.6,39074565.4,792192633.7
SELL,5/13/2010,539182262,513702452,140349532.4,37693272.76,874841908.9
SELL,5/16/2010,429411754.8,626432245.2,108118425.6,51525187.2,896200387.2
SELL,5/17/2010,500441027.9,333210526.1,142637780.9,38931527.57,652082245.5
SELL,5/18/2010,387325077.5,267714796.5,145549860,42970615.73,466519398.3
SELL,5/19/2010,534349127.5,457022166.5,207196600.4,75344218.34,708830475.2
SELL,5/23/2010,324741796.2,505375269.8,74856636.54,27026951.43,728233478
SELL,5/24/2010,460446676.3,277609496.7,125023246.8,42831097.25,570201828.9
SELL,5/25/2010,252958583.5,625369831.5,59726332.22,36011465.02,782590617.8
SELL,5/26/2010,549828951.7,1030139300,530869332.7,169056603,880042316.4
SELL,5/27/2010,721498324.8,698773968.2,222982750,88056882.17,1109232661
SELL,5/30/2010,699332304,256039696,99358688,98403316,757609996
SELL,5/31/2010,594812600.6,942170863.4,76849173.2,61479338.56,1398654952
SELL,6/1/2010,572972164.1,251448215.9,147571248,79968776.86,597704775.5
SELL,6/2/2010,551020265.3,477002617.7,107942402.7,88409967.94,831670512.3
SELL,6/3/2010,519169598,380604402,98975140,64783728,736015132
SELL,6/6/2010,390439449,707225575,120413853.1,19648203.93,957602966.9
SELL,6/7/2010,433561601.8,1146473390,201454461.5,20540454.9,1358040076
SELL,6/8/2010,493891828.7,502581072.3,167048717.1,32225933.62,797198250.3
SELL,6/9/2010,618456302.8,292283831.2,130709424,113687690.9,666343019
SELL,6/10/2010,447184532.9,227301942.1,126128970.8,45865080.3,502492423.9
SELL,6/13/2010,803362453.1,877312134.9,628572295.9,20168095.06,1031934197
SELL,6/14/2010,429759827.1,304872355.9,226266712.4,30119919.5,478245551.1
SELL,6/15/2010,408773334.8,962949265.2,201643222.2,38408232.8,1131671145
SELL,6/16/2010,465639204,1146126819,443332362.3,33927674.78,1134489868
SELL,6/17/2010,463734394.6,1157714537,198141059.5,46049149.67,1377258723
SELL,6/20/2010,452074482.3,594394226.7,147970675.5,44160979.52,854337054
SELL,6/21/2010,438599157.7,1281397539,173719666.4,42999917.43,1503277113
SELL,6/22/2010,327215424.8,490823137.2,125977938.5,36811735.29,655248888.2
SELL,6/23/2010,368231278.7,400518781.3,126843759.9,18450001.44,623456298.7
SELL,6/24/2010,282364356.7,416557318.3,137687570,25860101.98,535374003.1
SELL,6/27/2010,663957750,1106596250,474508472,21246648,1274798880
SELL,6/28/2010,302639400.8,726396304.2,66269899.4,12245524.89,950520280.7
SELL,6/29/2010,329371901.2,241463282.8,161546357.1,29683429.57,379605397.4
SELL,6/30/2010,339245046.2,521782989.8,207507756.7,25830841.08,627689438.2
SELL,7/4/2010,237814117.6,116075938.4,54852958.68,38574016.1,260463081.2
SELL,7/5/2010,285016262,199705272,110031788.2,57197141.01,317492604.8
SELL,7/6/2010,310382577.2,278578669.8,85988342.06,162553304.2,340419600.8
SELL,7/7/2010,297438191.6,436977096.4,130725921.3,27173365.66,576516001.1
SELL,7/8/2010,350384784.4,336644204.6,160764783.4,32290362.48,494660872.1
SELL,7/11/2010,381144431.9,240624625.1,55337446.07,24870762.28,541560848.6
SELL,7/12/2010,355400985.2,825333184.8,109808277.8,31879822.59,1039046070
SELL,7/13/2010,415283373.8,435707146.2,153178293.6,20423772.48,677388453.9
SELL,7/14/2010,537855020.7,542175141.3,166324644.9,43201206.48,870504310.6
SELL,7/15/2010,347735508.2,343587569.8,86415384.75,20739692.34,584168000.9
SELL,7/18/2010,299889516.9,597983288.1,21100010.92,9427664.453,867345129.6
SELL,7/19/2010,302397298.1,314740044.9,60479459.61,12959884.2,543697999.2
SELL,7/20/2010,295708743.4,330792831.6,57638144.9,13783034.65,555080395.5
SELL,7/21/2010,324064438.5,414123348.5,38385764.92,634103309,65698713.04
SELL,7/22/2010,468028320.4,667962748.6,466892329.4,20447839.24,648650900.4
SELL,7/25/2010,410405017,917766559,332042894,26563431.52,969565250.5
SELL,7/26/2010,501589286.4,804632813.6,164583984.6,39186663,1102451452
SELL,7/27/2010,543112548.3,455256106.7,133781399.8,56907013.34,807680241.9
SELL,7/28/2010,519264142.5,217280740.5,96145622.85,43866403.6,596532856.6
SELL,7/30/2010,528152423.4,1974939631,160197891.5,35043288.76,2307850874
SELL,8/1/2010,435096522.2,421392694.8,91644346.22,25694676.51,739150194.3
SELL,8/2/2010,480118656.7,369648877.3,192047462.7,90075358.6,567644712.7
SELL,8/3/2010,566064900.1,546046887.9,159031985.7,67838819.07,885240983.2
SELL,8/4/2010,363841188.7,1521346317,190403938.1,35818562.61,1658965005
SELL,8/5/2010,524838967.9,514446117.1,192267740.7,61317820.02,785699524.3
SELL,8/8/2010,378251168,473316481.6,10336847.22,43070196.75,807996891
SELL,8/9/2010,481704564.1,526045569.9,73565759.78,82635510.99,851548863.2
SELL,8/11/2010,325172197.2,320010733.8,205813355,54195366.2,385174209.8
SELL,8/12/2010,313282247.4,179299902.6,104919998,23151361.05,364510791
SELL,8/15/2010,196800778.8,81559587.24,20459486.9,13194281.35,244706597.8
SELL,8/16/2010,182909602.4,142552323.6,79738171.87,39055431.12,206668323
SELL,8/17/2010,338741429.3,157219667.7,98696258.3,17358638.4,379906200.3
SELL,8/18/2010,375740795.8,227374446.2,108560743.6,34980684.04,459573814.4
SELL,8/19/2010,267459573.9,166728046.1,123309284.1,12157253.36,298721082.6
SELL,8/22/2010,238889146.4,541794338.6,18970608.69,16706626.58,745006249.7
SELL,8/23/2010,396002798.2,271455145.8,140479873.5,27465894.4,499512176.1
SELL,8/24/2010,314136348.1,262260620.9,75508002.94,24208672.7,476680293.4
SELL,8/25/2010,284138417.6,249956352.4,136194166.4,55011761.31,342888842.3
SELL,8/26/2010,356933730.1,355508844.9,128952106.1,66969602.05,516520866.9
SELL,8/29/2010,229318182.5,257556939.5,37976259.52,17527504.39,431371358.1
SELL,8/30/2010,255514933.9,113726300.1,64247974.72,15508131.83,289485127.5
SELL,8/31/2010,268951009.9,571520896.1,167253909.3,36980763.86,636237232.8
SELL,9/1/2010,220356304.9,268238606.1,122637322.7,34201643.77,331755944.6
SELL,9/2/2010,322997156.7,236789943.3,115652014.9,48477562.86,395657522.3
SELL,9/5/2010,224014722.7,1041605179,82265293.63,18984298.53,1164370310
SELL,9/6/2010,235025837.2,800330273.8,153232704.4,20707122.22,861416284.4
SELL,9/7/2010,154561501.9,397443862.1,135793319.5,5520053.64,410691990.8
SELL,9/8/2010,257764464.7,375563458.3,158965308.7,22799805.23,451562809.1
SELL,9/13/2010,499975986.6,399261399.4,142978744.4,55752717.93,700505923.7
