Date,Total Turnover,Retail,Institutional,Foreign,Regional,Local,Retail.1,Institutional.1,Foreign.1,Regional.1,Local.1,Retail.2,Institutional.2,Foreign.2,Regional.2,Local.2,Retail.3,Institutional.3,Foreign.3,Regional.3,Local.3
7/28/2008,1286206426,762720410.6,523486015.4,262386110.9,113186165.5,909347943.2,724134217.8,562072208.2,295827478,91320656.25,897772085.3,802592809.8,483613616.2,230230950.3,135051674.7,920923801,-78458591.99,78458591.99,65596527.73,-43731018.48,-23151715.67
7/29/2008,1142378250,791668127.3,350710122.8,204485706.8,79966477.5,859068444,793952883.8,348425366.3,145082037.8,84535990.5,912760221.8,790525749,351852501,262746997.5,75396964.5,804234288,3427134.75,-3427134.75,-117664959.8,9139026,108525933.8
7/30/2008,1021081568,558531617.7,462549950.3,250164984.2,90876259.55,680040324.3,549341883.6,471739684.4,342062325.3,85770851.71,593248391,567721351.8,453360216.2,158267643,95981667.39,766832257.6,-18379468.22,18379468.22,183794682.2,-10210815.68,-173583866.6
7/31/2008,830252767,512265957.2,317986809.8,189297630.9,71401737.96,570383650.9,479055846.6,351196920.4,233301027.5,59778199.22,537173540.2,545476067.9,284776699.1,144463981.5,82195023.93,603593761.6,-66420221.36,66420221.36,88837046.07,-22416824.71,-66420221.36
8/3/2008,636838189,468712907.1,168125281.9,84699479.14,56678598.82,494823272.9,451518276,185319913,116541388.6,68141686.22,452155114.2,486544376.4,150293812.6,53494407.88,45215511.42,538128269.7,-35026100.4,35026100.4,63046980.71,22926174.8,-85973155.51
8/4/2008,845116440,551015918.9,294100521.1,194376781.2,64228849.44,586510809.4,543409870.9,301706569.1,208743760.7,64228849.44,574679179.2,557776850.4,287339589.6,180854918.2,65919082.32,599187556,-14366979.48,14366979.48,27888842.52,-1690232.88,-24508376.76
8/5/2008,842363690,485201485.4,357162204.6,197113103.5,127196917.2,518053669.4,500364031.9,341999658.1,176896374.9,133935826.7,531531488.4,470038939,372324751,217329832,121300371.4,503733486.6,30325092.84,-30325092.84,-40433457.12,12635455.35,27798001.77
8/6/2008,1104470890,593100867.9,511370022.1,314774203.7,170088517.1,619608169.3,482653778.9,621817111.1,309251849.2,78417433.19,716801607.6,703547956.9,400922933.1,319192087.2,262864071.8,522414731,-220894178,220894178,-9940238.01,-184446638.6,194386876.6
8/7/2008,1016083980,625907731.7,390176248.3,198136376.1,99576230.04,718371373.9,599489548.2,416594431.8,204232880,116849657.7,695001442.3,652325915.2,363758064.8,192039872.2,82302802.38,741741305.4,-52836366.96,52836366.96,12193007.76,34546855.32,-46739863.08
8/10/2008,1020821488,638013430,382808058,203143476.1,81665719.04,737033114.3,687012861.4,333808626.6,104123791.8,100040505.8,815636368.9,590034820.1,430786667.9,301142339,62270110.77,657409038.3,96978041.36,-96978041.36,-197018547.2,37770395.06,158227330.6
8/11/2008,904393591,589664621.3,314728969.7,142894187.4,98578901.42,662920502.2,580620685.4,323772905.6,133850251.5,142894187.4,627649152.2,599612950.8,304780640.2,152842516.9,54263615.46,697287458.7,-18992265.41,18992265.41,-18992265.41,88630571.92,-69638306.51
8/12/2008,928119491,587499637.8,340619853.2,191192615.1,81674515.21,655252360.6,602349549.7,325769941.3,127152370.3,118799294.8,682167825.9,571721606.5,356397884.5,254304740.5,45477855.06,628336895.4,30627943.2,-30627943.2,-127152370.3,73321439.79,53830930.48
8/13/2008,1395442529,794006799,601435730,258156867.9,117217172.4,1020068489,600040287.5,795402241.5,246993327.6,132567040.3,1015882161,987973310.5,407469218.5,269320408.1,101867304.6,1024254816,-387933023.1,387933023.1,-22327080.46,30699735.64,-8372655.174
8/14/2008,1171012718,599558511.6,571454206.4,347790777.2,64405699.49,758816241.3,573796231.8,597216486.2,329054573.8,80799877.54,761158266.7,625320791.4,545691926.6,365355968,48011521.44,757645228.5,-51524559.59,51524559.59,-36301394.26,32788356.1,3513038.154
8/17/2008,837900000,554689800,283210200,179310600,58653000,600774300,576475200,261424800,143280900,64518300,630938700,532066500,305833500,215340300,52787700,570609900,44408700,-44408700,-72059400,11730600,60328800
8/18/2008,909700000,541271500,368428500,171933300,52762600,685004100,550368500,359331500,131906500,68227500,712295100,532174500,377525500,211050400,59130500,657713100,18194000,-18194000,-79143900,9097000,54582000
8/19/2008,997400000,546575200,450824800,221422800,74805000,702169600,554554400,442845600,166565800,78794600,753037000,538596000,458804000,276279800,69818000,651302200,15958400,-15958400,-109714000,8976600,101734800
8/20/2008,899600000,535262000,364338000,204209200,113349600,582041200,516370400,383229600,170924000,133140800,595535200,554153600,345446400,238394000,93558400,567647600,-37783200,37783200,-67470000,39582400,27887600
8/21/2008,928486456,565448251.7,363038204.3,194982155.8,81706808.13,651797492.1,521809388.3,406677067.7,225622208.8,74278916.48,628585330.7,610015601.6,318470854.4,164342102.7,89134699.78,675938140,-88206213.32,88206213.32,61280106.1,-14855783.3,-47352809.26
8/24/2008,742708331,510240623.4,232467707.6,131459374.6,104721874.7,506527081.7,453052081.9,289656249.1,166366666.1,88382291.39,488702081.8,500585415.1,175279166.1,96552083.03,121804166.3,523609373.4,-47533333.18,114377083,69814583.11,-33421874.9,-34907291.56
8/25/2008,695362016,472150808.9,223211207.1,118211542.7,93178510.14,483971963.1,475627618.9,219734397.1,105695026.4,101522854.3,488839497.2,467978636.8,227383379.2,131423421,84834165.95,479799791,7648982.176,-7648982.176,-25728394.59,16688688.38,9039706.208
8/26/2008,2365495751,1206402833,1159092918,73330368.28,111178300.3,2180987082,418692747.9,1946803003,68599376.78,101716317.3,2197545553,1996478414,369017337.2,80426855.53,123005779.1,2162063116,-1577785666,1577785666,-11827478.76,-21289461.76,35482436.26
8/27/2008,765100000,493489500,271610500,111704600,113999900,539395500,462120400,302979600,84926100,117060300,563113600,524858600,240241400,139248200,110939500,514912300,-62738200,62738200,-54322100,6120800,48201300
8/28/2008,966812320,586855078.2,379957241.8,203997399.5,126652413.9,636162506.6,573319705.8,393492614.2,232034956.8,100548481.3,635195694.2,599423638.4,367388681.6,175959842.2,153723158.9,638096131.2,-26103932.64,26103932.64,56075114.56,-53174677.6,-2900436.96
8/31/2008,1053223164,704606296.7,348616867.3,163249590.4,155877028.3,734096545.3,704606296.7,348616867.3,182207607.4,65299836.17,805715720.5,704606296.7,348616867.3,143238350.3,246454220.4,663530593.3,0,0,38969257.07,-181154384.2,142185127.1
9/1/2008,898918334,514181287,384737047,186975013.5,129444240.1,583397998.8,512383450.4,386534883.6,216639318.5,70115630.05,611264467.1,515979123.7,382939210.3,156411790.1,187873931.8,554632612.1,-3595673.336,3595673.336,60227528.38,-117758301.8,56631855.04
9/2/2008,888767288,512818725.2,375948562.8,176864690.3,160866879.1,551035718.6,593696548.4,295070739.6,123538653,112873445.6,652355189.4,432829669.3,455937618.7,229301960.3,208860312.7,450605015,160866879.1,-160866879.1,-105763307.3,-95986867.1,201750174.4
9/3/2008,1016212850,579241324.5,436971525.5,282507172.3,146334650.4,579241324.5,573144047.4,443068802.6,281490959.5,139221160.5,595500730.1,585338601.6,430874248.4,284539598,153448140.4,579241324.5,-12194554.2,12194554.2,-3048638.55,-14226979.9,16259405.6
9/4/2008,1117704388,630385274.8,487319113.2,260425122.4,181068110.9,677328859.1,570029237.9,547675150.1,267131348.7,264895940,585677099.3,691859016.2,425845371.8,253718896.1,96122577.37,767862914.6,-121829778.3,121829778.3,13412452.66,168773362.6,-182185815.2
9/7/2008,1163760186,778555564.4,385204621.6,180382828.8,172236507.5,811140849.6,778555564.4,385204621.6,201330512.2,72153131.53,890276542.3,778555564.4,385204621.6,158271385.3,272319883.5,733168917.2,0,0,43059126.88,-200166752,157107625.1
9/8/2008,1295984867,829430314.9,466554552.1,326588186.5,127006517,842390163.6,851462057.6,444522809.4,312332352.9,119230607.8,865717891.2,808694557,487290310,342140004.9,134782426.2,820358420.8,42767500.61,-42767500.61,-29807651.94,-15551818.4,45359470.35
9/9/2008,1215227667,816632992.2,398594674.8,240615078.1,116661856,857950732.9,817848219.9,397379447.1,234538939.7,109370490,872533464.9,814202536.9,401025130.1,247906444.1,125168449.7,819063447.6,3645683.001,-3645683.001,-13367504.34,-15797959.67,53470017.35
9/10/2008,1124810192,704131180.2,420679011.8,227211658.8,124853931.3,749123587.9,692883078.3,431927113.7,175470390,148474945.3,800864856.7,714254471.9,410555720.1,280077737.8,102357727.5,742374726.7,-21371393.65,21371393.65,-104607347.9,46117217.87,58490129.98
9/11/2008,1517231115,760132788.6,757098326.4,370204392.1,80413249.1,1066613474,779856793.1,737374321.9,408135169.9,86482173.56,1022613772,740408784.1,776822330.9,332273614.2,75861555.75,1109095945,39448008.99,-39448008.99,75861555.75,10620617.81,-86482173.55
9/14/2008,814255489,580564163.7,233691325.3,149823010,52112351.3,612320127.7,631048004,183207485,88753848.3,52926606.79,672575033.9,530894578.8,283360910.2,210077916.2,52112351.3,552879477,100153425.1,-100153425.1,-121324067.9,814255.489,119695556.9
9/15/2008,1078155722,637190031.7,440965690.3,249053971.8,139082088.1,691097817.8,678159949.1,399995772.9,210240365.8,127222375.2,740692981,597298270,480857452,287867577.8,150941801.1,640424498.9,80861679.15,-80861679.15,-77627211.98,-23719425.88,100268482.1
9/16/2008,1051481881,594087262.8,457394618.2,266024915.9,129332271.4,656124693.7,625631719.2,425850161.8,185060811.1,135641162.6,730779907.3,561491324.5,489990556.5,346989020.7,123023380.1,581469480.2,64140394.74,-64140394.74,-161928209.7,12617782.57,149310427.1
9/17/2008,1120375704,560187852,560187852,272251296.1,123241327.4,724883080.5,534419210.8,585956493.2,268890169,123241327.4,728244207.6,585956493.2,534419210.8,275612423.2,124361703.1,720401577.7,-51537282.38,51537282.38,-6722254.224,-1120375.704,7842629.928
9/18/2008,1105461331,599160041.4,506301289.6,389122388.5,88436906.48,627902036,563785278.8,541676052.2,373645929.9,112757055.8,619058345.4,634534804,470926527,405704308.5,65222218.53,635640265.3,-70749525.18,70749525.18,-32058378.6,47534837.23,-16581919.96
9/21/2008,969055853,592093126.2,376962726.8,270366583,92060306.04,606628964,617288578.4,351767274.6,279088085.7,86245970.92,603721796.4,566897674,402158179,261645080.3,97874641.15,610505187.4,50390904.36,-50390904.36,17443005.35,-11628670.24,-6783390.971
9/22/2008,761374955,465961472.5,295413482.5,193389238.6,69285120.91,498700595.5,449211223.5,312163731.6,198718863.3,69285120.91,493370970.8,482711721.5,278663233.5,187298238.9,69285120.91,504791595.2,-33500498.02,33500498.02,11420624.33,0,-11420624.33
9/23/2008,607466383,354152901.3,253313481.7,171912986.4,46774911.49,388778485.1,375414224.7,232052158.3,112988747.2,76540764.26,417936871.5,332284111.5,275182271.5,230837225.5,17009058.72,359620098.7,43130113.19,-43130113.19,-117848478.3,59531705.53,58316772.77
9/24/2008,723999140,472047439.3,251951700.7,166519802.2,68055919.16,490147417.8,486527422.1,237471717.9,94119888.2,75295910.56,554583341.2,456843457.3,267155682.7,238919716.2,60091928.62,424987495.2,29683964.74,-29683964.74,-144799828,15203981.94,129595846.1
9/25/2008,1088558334,419094958.6,669463375.4,545367725.3,65313500.04,478965667,433246216.9,655312117.1,455017383.6,68579175.04,566050333.7,403855141.9,684703192.1,635718067.1,60959266.7,391881000.2,29391075.02,-29391075.02,-180700683.4,7619908.338,174169333.4
10/7/2008,757800000,259167600,498632400,209910600,34101000,513788400,259925400,497874600,165200400,28038600,565318800,257652000,500148000,254620800,40921200,462258000,2273400,-2273400,-89420400,-12882600,103060800
10/8/2008,1212212100,517614566.7,694597533.3,310326297.6,129706694.7,772179107.7,489733688.4,722478411.6,183044027.1,130918906.8,898249166.1,545495445,666716655,437608568.1,128494482.6,646109049.3,-55761756.6,55761756.6,-254564541,2424424.2,252140116.8
10/9/2008,924568469,486323014.7,438245454.3,156252071.3,83211162.21,686029804,478926466.9,445642002.1,47152991.92,53624971.2,823790505.9,492794994,431773475,265351150.6,111872784.7,548269102.1,-13868527.04,13868527.04,-218198158.7,-58247813.55,275521403.8
10/12/2008,704830688,414440444.5,290390243.5,121230878.3,36651195.78,546948613.9,366511957.8,338318730.2,103610111.1,23964243.39,577256333.5,463073762,241756926,138851645.5,48633317.47,517345725,-96561804.26,96561804.26,-35241534.4,-24669074.08,59910608.48
10/13/2008,1420242764,539692250.3,880550513.7,389146517.3,97996750.72,933099495.9,535431522,884811242,417551372.6,92315779.66,910375611.7,543952978.6,876289785.4,360741662.1,103677721.8,957243622.9,-8521456.584,8521456.584,56809710.56,-11361942.11,-46868011.21
10/14/2008,1197162818,648862247.4,548300570.6,341191403.1,69435443.44,786535971.4,676396992.2,520765825.8,319642472.4,61055303.72,817662204.7,622524665.4,574638152.6,363937496.7,77815583.17,755409738.2,53872326.81,-53872326.81,-44295024.27,-16760279.45,62252466.54
10/15/2008,983753544,490893018.5,492860525.5,140676756.8,154449306.4,688627480.8,476136715.3,507616828.7,244954632.5,28528852.78,711253812.3,506633075.2,477120468.8,233149589.9,83619051.24,666001149.3,-30496359.86,30496359.86,11805042.53,-55090198.46,45252663.02
10/16/2008,790951356,430277537.7,359882867,147116952.2,44293275.94,599541127.8,444514662.1,346436693.9,133670779.2,38756616.44,617733009,418413267.3,372538088.7,161354076.6,49829935.43,580558295.3,26101394.75,-26101394.75,-27683297.46,-11073318.98,37174713.73
10/19/2008,559936130,293966468.3,265969661.8,69432080.12,38635592.97,452428393,306844999.2,253091130.8,25197125.85,23517317.46,511221686.7,280528001.1,279408128.9,113107098.3,53193932.35,393635099.4,26316998.11,-26316998.11,-87909972.41,-29676614.89,117586587.3
10/20/2008,597679547,314977121.3,282702425.7,139857014,52595800.14,405226732.9,323942314.5,273737232.5,120731268.5,55584197.87,421961760.2,306609607.6,291069939.4,158982759.5,50205081.95,388491705.6,17332706.86,-17332706.86,-38251491.01,5379115.923,33470054.63
10/21/2008,712074119,405882247.8,306191871.2,146687268.5,59102151.88,505572624.5,432228990.2,332538613.6,173746085,72631560.14,465696473.8,379535505.4,332538613.6,173746085,72631560.14,465696473.8,52693484.81,0,0,0,0
10/22/2008,783206048,409616763.1,373589284.9,137061058.4,64222895.94,581922093.7,442511417.1,340694630.9,102599992.3,38377096.35,642228959.4,375938903,407267145,171522124.5,90068695.52,521615228,66572514.08,-66572514.08,-68922132.22,-51691599.17,120613731.4
10/23/2008,651550049,359655627,291894422,110763508.3,46911603.53,493874937.1,349230826.3,302319222.7,82095306.17,50169353.77,519936939.1,370731977.9,280818071.1,140083260.5,44305403.33,467161385.1,-21501151.62,21501151.62,-57987954.36,5863950.441,52775553.97
10/26/2008,529000000,339089000,189911000,69828000,77234000,381938000,335386000,193614000,85698000,74589000,368713000,343321000,185679000,53958000,79879000,395163000,-7935000,7935000,31740000,-5290000,-26450000
10/27/2008,669180210,338605186.3,330575023.7,137181943.1,49519335.54,482478931.4,319198960.2,349981249.8,157257349.4,20744586.51,491178274.1,358680592.6,310499617.4,117106536.8,78294084.57,473779588.7,-39481632.39,39481632.39,40150812.6,-57549498.06,17398685.46
10/28/2008,836070773,426396094.2,409674678.8,185607711.6,91131714.26,559331347.1,428904306.5,407166466.5,132935252.9,87787431.17,615348088.9,423887881.9,412182891.1,238280170.3,95312068.12,502478534.6,5016424.638,-5016424.638,-105344917.4,-7524636.957,112869554.4
10/29/2008,778701611,485131103.7,293570507.3,190781894.7,60738725.66,527180990.6,506934748.8,271766862.2,179880072.1,59960024.05,539640216.4,463327458.5,315374152.5,201683717.2,61517427.27,515500466.5,43607290.22,-43607290.22,-21803645.11,-1557403.222,24139749.94
10/30/2008,684150048,415279079.1,268870968.9,153933760.8,57468604.03,472747683.2,411174178.8,272975869.2,137514159.6,51995403.65,494640484.7,418699829.4,265450218.6,170353362,63625954.46,450170731.6,-7525650.528,7525650.528,-32839202.3,-11630550.82,44469753.12
11/2/2008,779202493,482326343.2,296876149.8,158957308.6,43635339.61,576609844.8,477651128.2,301551364.8,98179514.12,32726504.71,648296474.2,487001558.1,292200934.9,219735103,55323377,504144013,-9350429.916,9350429.916,-121555588.9,-22596872.3,144152461.2
11/3/2008,1010125149,627287717.5,382837431.5,264652789,56567008.34,688905351.6,612135840.3,397989308.7,244450286.1,52526507.75,713148355.2,642439594.8,367685554.2,284855292,59597383.79,665672473.2,-30303754.47,30303754.47,-40405005.96,-7070876.043,47475882
11/4/2008,1000000000,584000000,416000000,249000000,67000000,665000000,579000000,421000000,185000000,54000000,761000000,588000000,412000000,312000000,80000000,608000000,-9000000,9000000,-127000000,-26000000,153000000
11/5/2008,1100000000,613800000,486200000,292600000,81400000,727100000,566500000,533500000,356400000,81400000,708400000,661100000,438900000,227700000,126500000,745800000,-94600000,94600000,128700000,-45100000,-37400000
11/6/2008,992473289,670911943.4,321561345.6,200479604.4,74435496.68,718550661.2,678851729.7,313621559.3,181622611.9,73443023.39,738400127,661979683.8,330493605.2,219336596.9,75427969.96,698701195.5,16872045.91,-16872045.91,-37713984.98,-1984946.578,39698931.56
