NETFLOW,Date,Retail,Institutional,Foreign,Regional,Local
NETFLOW,5/4/2020,25426195.96,-25426195.96,-3026928.09,2421542.472,605385.618
NETFLOW,5/5/2020,15836694,-15836694,24099316,4819863,-28919180
NETFLOW,5/6/2020,-330384446,330384446,135351047,-7460294,-127890753
NETFLOW,5/7/2020,-24023367.6,24023367.6,-18017525.7,-12011683.8,30029209.5
NETFLOW,5/10/2020,41843697,-41843697,-23067679,-15020814,38088493
NETFLOW,5/11/2020,-22828262,22828262,-97400585,-76094207,173494792
NETFLOW,5/12/2020,10973791,-10973791,-87790325,-15961877,103752203
NETFLOW,5/13/2020,48256026,-48256026,-24128013,779520415,-755392403
NETFLOW,5/14/2020,65093352,-65093352,-98496520,-7708423,106204943
NETFLOW,5/17/2020,25621626,-25621626,-44930678,-4084607,49015285
NETFLOW,5/18/2020,26340286,-26340286,-123349632,-7066906,130416538
NETFLOW,5/19/2020,-46399412,46399412,-60982085,-27839647,88821732
NETFLOW,5/20/2020,-46243508,46243508,-26261745,570908,25690838
NETFLOW,5/21/2020,157267403,-157267403,-244178336,18623771,225554565
NETFLOW,5/31/2020,35625193,-35625193,-1807978553,71250386,1736728167
NETFLOW,6/1/2020,52448542,-52448542,-6556068,29970595,-23414528
NETFLOW,6/2/2020,20453344,-20453344,-76904573,-818134,77722706
NETFLOW,6/3/2020,-41319738,41319738,-246770656,13773246,232997410
NETFLOW,6/4/2020,-85671017,85671017,-104233071,-71392514,175625585
NETFLOW,6/7/2020,-361156881,361156881,16583734,-178735803,162152069
NETFLOW,6/8/2020,-18258195,18258195,2434426,-23127047,20692621
NETFLOW,6/9/2020,39096425,-39096425,-50943827,-15401622,66345449
NETFLOW,6/10/2020,-28235326,28235326,-127514376,-13662255,141176630
NETFLOW,6/11/2020,-12871395,12871395,-43440957,-16089243,59530200
NETFLOW,6/14/2020,14040109,-14040109,-28860223,-9360072,38220296
NETFLOW,6/15/2020,58540495,-58540495,-179802948,0,179802948
NETFLOW,6/16/2020,14040109,-14040109,-28860223,-9360072,38220296
NETFLOW,6/17/2020,-1193686920,1193686920,-106244386,-9374505,115618890
NETFLOW,6/18/2020,32634021,-32634021,-284568660,0,284568660
NETFLOW,6/21/2020,-21300076,21300076,-3803585,-1521434,5325019
NETFLOW,6/22/2020,48571322,-48571322,-96038751,-37532385,133571136
NETFLOW,6/23/2020,4560682,-4560682,-119717901,30784603,88933298
NETFLOW,6/24/2020,-25521625,25521625,-93579292,-22685889,116265181
NETFLOW,6/25/2020,58539192,-58539192,-98984451,-6386094,105370545
NETFLOW,6/28/2020,36313805,-36313805,-50688019,-12104602,62792621
NETFLOW,6/29/2020,50754989,-50754989,-83856068,4413477,79442591
NETFLOW,6/30/2020,-42387652.14,42387652.14,-120470169.2,-21193826.07,141663995.3
NETFLOW,7/5/2020,-21534428,21534428,-7537050,-2153443,9690493
NETFLOW,7/6/2020,-98344433,98344433,-96488878,-22266664,118755542
NETFLOW,7/7/2020,-27064460,27064460,-142539491,-3608595,146148086
NETFLOW,7/8/2020,-153036126,153036126,-4884132,-26048702,30932834
NETFLOW,7/9/2020,-7912392,7912392,-54068011,54068011,0
NETFLOW,7/12/2020,-6618530,6618530,-49166225,13237061,35929164
NETFLOW,7/13/2020,-27064460.34,27064460.34,-142539491.1,-3608594.712,146148085.8
NETFLOW,7/14/2020,-18377266.26,18377266.26,-31503885.01,28878561.26,2625323.751
NETFLOW,7/15/2020,-173549675.2,173549675.2,-6143351.336,61433513.36,-55290162.02
NETFLOW,7/16/2020,26148493.44,-26148493.44,-58016969.82,19611370.08,38405599.74
NETFLOW,7/19/2020,51330259.26,-51330259.26,-9532762.434,8799473.016,733289.418
NETFLOW,7/20/2020,-19959928.17,19959928.16,-161780470.4,13656792.95,148123677.4
NETFLOW,7/21/2020,-54593294.54,54593294.54,15235338.01,-21583395.52,6348057.505
NETFLOW,7/22/2020,41707038.13,-41707038.13,-105598671,7099070.32,98499600.69
NETFLOW,7/26/2020,-4842023.76,4842023.76,-72630356.4,19368095.04,53262261.36
NETFLOW,7/27/2020,-103838066.4,103838066.4,-95361489.54,12714865.27,82646624.27
NETFLOW,7/28/2020,-17986932.59,17986932.59,-59251072.05,-27509426.31,86760498.36
NETFLOW,7/29/2020,-323271690.1,323271690.1,-4171247.614,235675490.2,-231504242.6
NETFLOW,8/4/2020,58476910.34,-58476910.34,-204669186.2,25864787.26,178804398.9
NETFLOW,8/5/2020,-85310002.34,85310002.34,-96601032.07,10036470.86,86564561.2
NETFLOW,8/6/2020,18475195,-18475195,-87449258,33255352,54193906
NETFLOW,8/9/2020,-24864354,24864354,-60384859,-2368034,62752893
NETFLOW,8/10/2020,11148324,-11148324,-97857509,-7432216,105289725
NETFLOW,8/11/2020,-73462917.74,73462917.74,-62749575.57,41322891.23,21426684.34
NETFLOW,8/12/2020,10153755.47,-10153755.47,-44422680.19,-11422974.91,55845655.1
NETFLOW,8/13/2020,15807508.03,-15807508.03,-407833707.2,0,407833707.2
NETFLOW,8/16/2020,-103128582,103128582,0,-46176977,46176977
NETFLOW,8/17/2020,-90686382.25,90686382.25,-35266926.43,0,35266926.43
NETFLOW,8/18/2020,33874799.51,-33874799.51,6273111.02,20073955.26,-26347066.28
NETFLOW,8/19/2020,10635283,-10635283,-37223491,-2658821,39882311
NETFLOW,8/23/2020,-38293677.72,38293677.72,-28365687.2,26947402.84,1418284.36
NETFLOW,8/24/2020,-40065206.05,40065206.06,-9539334.775,34341605.19,-24802270.41
NETFLOW,8/25/2020,-8454584,8454584,81164010,5072751,-86236760
NETFLOW,8/26/2020,11499917.63,-11499917.63,-31214062.13,-8214226.875,39428289
NETFLOW,8/27/2020,45925845.18,-45925845.18,-6123446.024,9185169.036,-3061723.012
NETFLOW,8/28/2020,45925845.18,-45925845.18,-6123446.024,9185169.036,-3061723.012
NETFLOW,8/31/2020,28215490,-28215490,-73673778,39188180,34485598
NETFLOW,9/1/2020,891623019,-891623019,-1400701509,414913682,985787826
NETFLOW,9/2/2020,18037660,-18037660,-105820937,9620085,96200852
NETFLOW,9/3/2020,54879704.65,-54879704.65,-40610981.44,-20854287.77,61465269.21
NETFLOW,9/6/2020,19259875,-19259875,-73998466,-7095743,81094209
NETFLOW,9/7/2020,-15886544,15886544,-109087602,9531926,99555676
NETFLOW,9/8/2020,30782516.6,-30782516.6,-108354458.4,27088614.61,81265843.82
NETFLOW,9/9/2020,-13912119.14,13912119.14,-68490432.7,8561304.088,59929128.62
NETFLOW,9/10/2020,7244507.988,-7244507.988,-23343414.63,-4829671.992,28173086.62
NETFLOW,9/13/2020,-1899611,1899611,34193007,22795338,-56988345
NETFLOW,9/14/2020,12651861,-12651860,-50283311,5478159,44805152
NETFLOW,9/15/2020,6149417,-6149416,-55190451,25887152,29303300
NETFLOW,9/16/2020,54435460,-54435459,17453818,27101194,-44555012
NETFLOW,9/17/2020,74107259,-74107259,-142505968,39601162,102904806
NETFLOW,9/20/2020,21828458,-21828458,-4244714,2635439,1609275
NETFLOW,9/21/2020,27742831,-27742832,-19241943,-6275245,25517187
NETFLOW,9/22/2020,1385006,-1385006,159466775,12284127,-171750902
NETFLOW,9/27/2020,47187271,-47187271,-587565264,-2466583,590031847
NETFLOW,9/28/2020,25911553,-25911552,251601248,50527478,-302128726
NETFLOW,9/29/2020,-1305101,1305100,-174794421,8328483,166465937
NETFLOW,9/30/2020,-11416622,11416622,-6317298,3198343,3118955
NETFLOW,10/4/2020,17914252,-17914253,122330675,1951552,-124282227
NETFLOW,10/6/2020,28274432,-28274432,445823501,85368629,-531192130
NETFLOW,10/7/2020,76552897,-76552897,-3021836,56685254,-53663417
NETFLOW,10/11/2020,79360354,-79360354,531101,136228942,-136760044
NETFLOW,10/13/2020,69323677,-69323677,156380194,8265497,-164645691
NETFLOW,10/15/2020,36985785,-36985786,36582463,30058224,-66640687
NETFLOW,10/18/2020,21813368,-21813368,938606023,-9250105,-929355918
NETFLOW,10/19/2020,4889744,-4889743,-442850959,28415818,414435142
NETFLOW,10/20/2020,25057741,-25057741,-804399754,120164314,684235440
NETFLOW,10/21/2020,-44190714,44190715,162958924,16974625,-179933549
NETFLOW,10/22/2020,-77274608,77274608,-23618963,20046198,3572766
NETFLOW,10/25/2020,31106177,-31106177,756852159,-17472401,-739379757
NETFLOW,10/26/2020,81255245,-81255245,-77438485,-8738716,86177201
NETFLOW,10/27/2020,75081657,-75081657,-69259871,-33078622,102338493
NETFLOW,10/28/2020,413512,-413512,-136828486,25999733,110828753
NETFLOW,10/29/2020,-8847146,8847146,-136519467,22144109,114375358
NETFLOW,11/1/2020,31151879,-31151879,207781978,-2231893,-205550086
NETFLOW,11/2/2020,-15702271,15702271,-305220110,9602377,295617734
NETFLOW,11/3/2020,5022887,-5022888,5074540,4038218,-9112758
NETFLOW,11/4/2020,-5601394,5601394,157623699,5708758,-163332457
NETFLOW,11/5/2020,13155009,-13155010,-25299562,-15112866,40412428
NETFLOW,11/8/2020,-20354353,20354353,-32528946,-49775223,82304169
NETFLOW,11/9/2020,-59681809,59681809,206245300,43098111,-249343412
NETFLOW,11/10/2020,-88744815,88744814,103396996,-7557619,-95839376
NETFLOW,11/11/2020,-62192467,62192467,46529580,5946750,-52476330
NETFLOW,11/12/2020,-113485148,113485148,35096488,-4384557,-30711930
NETFLOW,11/15/2020,-66663614,66663614,-70549909,-46433045,116982953
NETFLOW,11/16/2020,5301767,-5301766,-9446491,23523453,-14076961
NETFLOW,11/17/2020,-45805468,45805468,-1520748,341661293,-340140544
NETFLOW,11/18/2020,-4379963,4379963,2016294147,64853532,-2081147680
NETFLOW,11/19/2020,-86957464,86957465,128394901,-32153155,-96241746
NETFLOW,11/22/2020,-19285440,19285440,-1162450,10324075,-9161626
NETFLOW,11/23/2020,32290018,-32290019,-64415122,40150209,24264914
NETFLOW,11/24/2020,-17727069,17727069,-73705562,305496843,-231791282
NETFLOW,11/25/2020,-154632580,154632580,368134044,42443033,-410577077
NETFLOW,11/26/2020,-83154114,83154114,-136205586,7319640,128885946
NETFLOW,11/29/2020,48831284,-48831284,43701887,56302558,-100004444
NETFLOW,11/30/2020,16538296,-16538295,-541374755,33977997,507396759
NETFLOW,12/1/2020,-9731135,9731136,195889397,115026821,-310916218
NETFLOW,12/2/2020,70853713,-70853713,-44200050,13375218,30824833
NETFLOW,12/3/2020,-8621707,8621707,-28099550,19399765,8699785
NETFLOW,12/6/2020,-59046662,59046662,219781747,21235345,-241017092
NETFLOW,12/7/2020,31716971,-31716971,257233246,67028836,-324262081
NETFLOW,12/8/2020,48768592,-48768592,50521486,34187196,-84708681
NETFLOW,12/9/2020,17282949,-17282948,-170436440,29580551,140855889
NETFLOW,12/10/2020,31838456,-31838455,25195894,-8225527,-16970367
NETFLOW,12/13/2020,-2810270,2810271,178598397,10246425,-188844823
NETFLOW,12/14/2020,61995146,-61995146,-271143309,12182527,258960782
NETFLOW,12/15/2020,59523965,-59523965,-215662488,21708453,193954036
NETFLOW,12/16/2020,-5648529,5648529,2315903045,6250183,-2322153227
NETFLOW,12/17/2020,-3017763,3017763,-132669525,5606406,127063120
NETFLOW,12/20/2020,-4051157,4051157,49085947,1476764,-50562709
NETFLOW,12/21/2020,-215781924,215781924,-280206451,25964036,254242415
NETFLOW,12/22/2020,-7016746,7016747,75054958,7770642,-82825600
NETFLOW,12/23/2020,10467120,-10467120,662088675,-9503240,-652585435
NETFLOW,12/24/2020,20729399,-20729399,-20491979,6470060,14021919
NETFLOW,12/27/2020,2280050,-2280050,2371368,8532615,-10903983
NETFLOW,12/28/2020,60558966,-60558966,-2716903465,16301701,2700601763
NETFLOW,12/29/2020,-18486853,18486854,9786316,-9760365,-25950
NETFLOW,12/30/2020,-75710250,75710250,-116730606,-90420266,207150873
NETFLOW,12/31/2020,-240963390,240963391,-229624086,278347935,-48723848
NETFLOW,1/3/2021,-23945509,23945509,-113159202,-2787225,115946428
NETFLOW,1/4/2021,-41206152,41206151,99706467,71501637,-171208104
NETFLOW,1/5/2021,-8188443,8188444,18049109,-5139956,-12909153
NETFLOW,1/6/2021,-3094485,3094485,993369932,-15389698,-977980234
NETFLOW,1/10/2021,-72142090,72142090,26722443,-5674181,-21048262
NETFLOW,1/11/2021,1787748,-1787748,1128786747,86985542,-1215772289
NETFLOW,1/12/2021,-45228480,45228481,63390637,7778175,-71168812
NETFLOW,1/13/2021,-127492361,127492361,-14370830,-14156866,28527696
NETFLOW,1/14/2021,-80292057,80292058,88979141,6156869,-95136010
NETFLOW,1/17/2021,-43106095,43106095,133595384,128070328,-261665713
NETFLOW,1/18/2021,-8410160,8410161,947433531,45484544,-992918075
NETFLOW,1/19/2021,-5638376,5638375,-158244459,-23211093,181455553
NETFLOW,1/20/2021,-17915164,17915165,355452795,-19163607,-336289187
NETFLOW,1/21/2021,12916240,-12916240,30295420,-214583,-30080837
NETFLOW,1/24/2021,1840388,-1840388,-13728417,28689026,-14960609
NETFLOW,1/25/2021,-5165575,5165574,782104551,66962627,-849067178
NETFLOW,1/26/2021,82696257,-82696257,46989876,36861193,-83851070
NETFLOW,1/27/2021,14917057,-14917057,43227724,4010704,-47238428
NETFLOW,1/28/2021,14917057,-14917057,43227724,4010704,-47238428
NETFLOW,1/31/2021,-57576188,57576188,-191282593,29929293,161353299
NETFLOW,2/1/2021,-5809007,5809008,193822372,60317912,-254140283
NETFLOW,2/2/2021,31290210,-31290210,-922632320,81312646,841319674
NETFLOW,2/3/2021,31152996,-31152996,-422438016,-138492546,560930564
NETFLOW,2/4/2021,-49451695,49451695,-15921820,-8874072,24795892
NETFLOW,2/7/2021,159010561,-159010561,-486798687,-120283865,607082552
NETFLOW,2/8/2021,311177,-311178,-853526116,150952732,702573385
NETFLOW,2/9/2021,44106800,-44106801,81606281,1518062,-83124343
NETFLOW,2/10/2021,55743574,-55743574,233021466,-57833128,-175188339
NETFLOW,2/11/2021,-1452212,1452212,-12686466,-46550211,59236676
NETFLOW,2/14/2021,25753136,-25753135,232441352,-16138587,-216302764
NETFLOW,2/15/2021,103717181,-103717182,287965375,37829383,-325794759
NETFLOW,2/16/2021,8669001,-8669001,126377262,16424335,-142801596
NETFLOW,2/17/2021,-20369776,20369776,409745018,-5974162,-403770856
NETFLOW,2/18/2021,36456922,-36456921,-55239625,-8108572,63348196
NETFLOW,2/21/2021,-36522209,36522208,-132439064,9805311,122633753
NETFLOW,2/22/2021,75149265,-75149266,-181407310,5907032,175500278
NETFLOW,2/23/2021,150214533,-150214534,663389210,22045347,-685434557
NETFLOW,2/24/2021,43579189,-43579190,1308299195,-129492107,-1178807087
NETFLOW,2/25/2021,29816937,-29816937,-32894222,77070567,-44176345
NETFLOW,2/28/2021,-66513738,66513738,-32730313,-2305318,35035632
NETFLOW,3/1/2021,27049602,-27049603,-321188430,-236476351,557664781
NETFLOW,3/2/2021,138921339,-138921339,10276261,-127280866,117004604
NETFLOW,3/3/2021,-33347419,33347419,-609062321,-81015232,690077553
NETFLOW,3/4/2021,120717457,-120717457,-34893357,-1992929,36886286
NETFLOW,3/7/2021,57086896,-57086896,-904649010,-767320291,1671969300
NETFLOW,3/8/2021,-11738448,11738449,-556681222,18803997,537877225
NETFLOW,3/9/2021,-14471697,14471697,-1958105509,22135699,1935969809
NETFLOW,3/10/2021,31976814,-31976813,-62974103,7131106,55842997
NETFLOW,3/11/2021,-23541198,23541199,-9884994,-15849775,25734770
NETFLOW,3/14/2021,-2541300,2541300,21552565,2528283,-24080849
NETFLOW,3/15/2021,-19450002,19450002,-57415217,34145117,23270099
NETFLOW,3/16/2021,-1322374673,1322374673,79844171,-729239285,649395114
NETFLOW,3/17/2021,-282558666,282558667,283326195,4302755,-287628950
NETFLOW,3/18/2021,77116145,-77116144,-62198751,-209737877,271936627
NETFLOW,3/21/2021,-21064607,21064608,-667914949,-18106645,686021594
NETFLOW,3/22/2021,-17037193,17037194,-600506675,-553523,601060198
NETFLOW,3/23/2021,-58175723,58175722,-1548928802,-567367976,2116296778
NETFLOW,3/24/2021,9250895,-9250894,-319160966,-15286871,334447838
NETFLOW,3/25/2021,-10465115,10465115,34180048,1394343,-35574390
NETFLOW,3/28/2021,19784414,-19784413,-1572320621,4011834,1568308786
NETFLOW,3/29/2021,24240210,-24240209,-483992081,-9927969,493920050
NETFLOW,3/30/2021,157126220,-157126220,-1049264735,-15971706,1065236441
NETFLOW,3/31/2021,136036936,-136036935,-142018250,66846876,75171374
NETFLOW,4/1/2021,86967637,-86967637,-82049926,-21534558,103584484
NETFLOW,4/4/2021,25058437,-25058438,-16186372,3618838,12567534
NETFLOW,4/5/2021,290596254,-290596253,-1143088084,586025811,557062273
NETFLOW,4/6/2021,79099683,-79099683,31566975,-274872337,243305361
NETFLOW,4/7/2021,-80887571,80887571,234225791,311716164,-545941954
NETFLOW,4/8/2021,-5319728,5319728,-32289454,-191975252,224264705
NETFLOW,4/11/2021,5671500,-5671500,-942471648,4114535,938357111
NETFLOW,4/12/2021,6596838,-6596837,-163838137,-19564522,183402659
NETFLOW,4/13/2021,-2937202,2937203,-336004204,21412308,314591895
NETFLOW,4/14/2021,-12764486,12764485,2061900722,54636900,-2116537622
NETFLOW,4/15/2021,140740460,-140740461,-257405866,72271489,185134376
NETFLOW,4/18/2021,-11705761,11705762,64754545,-26414745,-38339800
NETFLOW,4/19/2021,25325558,-25325559,655413592,94509854,-749923447
NETFLOW,4/20/2021,-53833682,53833682,232753179,12073978,-244827156
NETFLOW,4/21/2021,-5739690,5739689,13622516,-6325461,-7297054
NETFLOW,4/22/2021,15928084,-15928084,20844748,-8789756,-12054992
NETFLOW,4/25/2021,44991406,-44991406,539529029,7930046,-547459076
NETFLOW,4/26/2021,-107374345,107374345,71987039,-38623128,-33363911
NETFLOW,4/27/2021,-31383376,31383376,14197917,2361318,-16559235
NETFLOW,4/28/2021,-3349632,3349632,-189540739,-575779,190116518
NETFLOW,4/29/2021,4466357,-4466357,-20345730,32055630,-11709901
NETFLOW,5/2/2021,4466357,-4466357,-20345730,32055630,-11709901
NETFLOW,5/3/2021,4466357,-4466357,-20345730,32055630,-11709901
NETFLOW,5/4/2021,18590947,-18590948,-1060230867,6445258,1053785609
NETFLOW,5/5/2021,1615190,-1615190,2048266769,-6809881,-2041456888
NETFLOW,5/6/2021,2492044,-2492044,-33056117,19345917,13710199
NETFLOW,5/9/2021,30872482,-30872482,346359983,34434508,-380794491
NETFLOW,5/10/2021,-37247963,37247963,-351866954,44616405,307250549
NETFLOW,5/11/2021,43224399,-43224399,49925240,38289498,-88214737
NETFLOW,5/12/2021,43224399,-43224399,49925240,38289498,-88214737
NETFLOW,5/13/2021,43224399,-43224399,49925240,38289498,-88214737
NETFLOW,5/16/2021,43224399,-43224399,49925240,38289498,-88214737
NETFLOW,5/17/2021,128862786,-128862787,160589423,36772242,-197361664
NETFLOW,5/18/2021,152654775,-152654775,-277605043,117031027,160574017
NETFLOW,5/19/2021,-7043151,7043152,3819363563,179400605,-3998764169
NETFLOW,5/20/2021,191255398,-191255398,-92070839,45748143,46322697
NETFLOW,5/23/2021,-15145903,15145902,433763111,7193185,-440956296
NETFLOW,5/24/2021,-57049067,57049067,1469276665,6075544,-1475352209
NETFLOW,5/25/2021,118180213,-118180213,416608951,-17685773,-398923177
NETFLOW,5/26/2021,115295803,-115295803,-12721542,-2791640,15513183
NETFLOW,5/27/2021,526824209,-526824209,-304370364,-489989396,794359761
NETFLOW,5/30/2021,81126250,-81126251,-30117485,5494879,24622606
NETFLOW,5/31/2021,65939878,-65939877,-5693952,56961652,-51267700
NETFLOW,6/1/2021,-27467744,27467744,-30473253,10213465,20259789
NETFLOW,6/2/2021,-675921,675921,526515185,-18655022,-507860162
NETFLOW,6/3/2021,77101283,-77101283,45811597,-21271048,-24540548
NETFLOW,6/6/2021,2677502,-2677502,-141695313,81775455,59919858
NETFLOW,6/7/2021,1749151445,-1749151445,-294754018,121718265,173035752
NETFLOW,6/8/2021,31391452,-31391452,71243892,-6510630,-64733261
NETFLOW,6/9/2021,2262208,-2262208,89663488,-57885978,-31777509
NETFLOW,6/10/2021,80211746,-80211747,-34446312,18170342,16275970
NETFLOW,6/13/2021,-10908479,10908479,98918041,1782672,-100700712
NETFLOW,6/14/2021,-41427412,41427412,34384103,3548434,-37932538
NETFLOW,6/15/2021,-14017047,14017048,-36840774,223844309,-187003535
NETFLOW,6/16/2021,15663175,-15663175,227107796,5889863,-232997660
NETFLOW,6/17/2021,129038789,-129038789,-148879653,46503606,102376047
NETFLOW,6/20/2021,10575386,-10575386,348118865,8758906,-356877771
NETFLOW,6/21/2021,-43444424,43444424,16633947,13325070,-29959016
NETFLOW,6/22/2021,10105705,-10105705,-42703742,44721381,-2017640
NETFLOW,6/23/2021,52511968,-52511969,-1033473453,38245719,995227733
NETFLOW,6/24/2021,-1969802,1969802,-44355348,4992896,39362452
NETFLOW,6/27/2021,41930,-41930,404270668,7371805,-411642473
NETFLOW,6/28/2021,63503321,-63503321,84397084,5369353,-89766437
NETFLOW,6/29/2021,12033775,-12033775,-120513682,58028791,62484892
NETFLOW,6/30/2021,6220404,-6220404,-6320177,60544904,-54224728
NETFLOW,7/1/2021,6220404,-6220404,-6320177,60544904,-54224728
NETFLOW,7/4/2021,-21829160,21829160,239188395,-3986163,-235202231
NETFLOW,7/5/2021,-9069625,9069625,-915057856,-1349148,916407004
NETFLOW,7/6/2021,-43496336,43496335,361851818,66796205,-428648022
NETFLOW,7/7/2021,-28733904,28733904,26651282,38742051,-65393333
NETFLOW,7/8/2021,78584901,-78584901,-148430581,92444457,55986123
NETFLOW,7/11/2021,203886,-203886,-3724855,2050429,1674426
NETFLOW,7/11/2021,-9645748,9645748,78775665,2679650,-81455315
NETFLOW,7/12/2021,27757418,-27757418,-298039511,95630861,202408651
NETFLOW,7/13/2021,-32598986,32598986,425519040,34844398,-460363439
NETFLOW,7/14/2021,6943381,-6943381,-326556417,-21111173,347667590
NETFLOW,7/15/2021,90962338,-90962338,122554602,8418826,-130973428
NETFLOW,7/18/2021,5418397,-5418398,-7926860,-5458851,13385711
NETFLOW,7/19/2021,8371195,-8371196,-16061264,-11636255,27697519
NETFLOW,7/20/2021,8371195,-8371196,-16061264,-11636255,27697519
NETFLOW,7/21/2021,8371195,-8371196,-16061264,-11636255,27697519
NETFLOW,7/22/2021,8371195,-8371196,-16061264,-11636255,27697519
NETFLOW,7/25/2021,5172856,-5172856,-16058778,5130438,10928340
NETFLOW,7/26/2021,94486014,-94486014,-12183676,19562250,-7378574
NETFLOW,7/27/2021,20731438,-20731438,-137873060,45653323,92219737
NETFLOW,7/28/2021,13957879,-13957878,-270790776,10387217,260403559
NETFLOW,7/29/2021,66989131,-66989130,-60106530,39670984,20435546
NETFLOW,8/1/2021,-297064582,297064582,-60698140,373153945,-312455805
NETFLOW,8/2/2021,91222991,-91222990,-199461200,-191645036,391106237
NETFLOW,8/3/2021,46762030,-46762031,-92168715,-276759203,368927918
NETFLOW,8/4/2021,23449277,-23449278,-345990826,28111136,317879690
NETFLOW,8/5/2021,81182265,-81182265,-14392158,-12680733,27072891
NETFLOW,8/8/2021,12361434,-12361434,13199220,200311516,-213510737
NETFLOW,8/9/2021,112451843,-112451844,-9683698,-7917893,17601592
NETFLOW,8/10/2021,44526458,-44526459,121123658,-210130937,89007278
NETFLOW,8/11/2021,-469598,469597,-17092894,-23083228,40176122
NETFLOW,8/12/2021,-469598,469597,-17092894,-23083228,40176122
NETFLOW,8/15/2021,-53195005,53195005,234430893,13392847,-247823740
NETFLOW,8/16/2021,-26784728,26784728,39827978,4953210,-44781189
NETFLOW,8/17/2021,93852135,-93852134,206764714,17338422,-224103136
NETFLOW,8/18/2021,294591906,-294591906,-207970524,442517645,-234547121
NETFLOW,8/19/2021,116548111,-116548110,-3999440,-8062819,12062259
NETFLOW,8/22/2021,-15370977,15370977,40036867,2870370,-42907236
NETFLOW,8/23/2021,24870129,-24870129,1529538264,164972909,-1694511173
NETFLOW,8/24/2021,42213683,-42213684,41704567,40923387,-82627954
NETFLOW,8/25/2021,91042049,-91042050,82351838,120763875,-203115712
NETFLOW,8/26/2021,-12500721,12500721,32765584,62027471,-94793055
NETFLOW,8/29/2021,353005272,-353005272,-895719911,464962267,430757644
NETFLOW,8/30/2021,1003259,-1003259,-29685395,44580980,-14895586
NETFLOW,8/31/2021,4344438,-4344438,147340991,-26412443,-120928549
NETFLOW,9/1/2021,-4730674,4730675,592650203,33557631,-626207832
NETFLOW,9/2/2021,-14714595,14714596,2388607,3023659,-5412266
NETFLOW,9/5/2021,78788487,-78788486,86071894,8439829,-94511724
NETFLOW,9/6/2021,3364853,-3364854,-95971302,-106433992,202405294
NETFLOW,9/7/2021,-26143662,26143662,-5609134,19156795,-13547661
NETFLOW,9/8/2021,81692424,-81692425,-106554230,101638655,4915576
NETFLOW,9/9/2021,-54231457,54231457,20288489,24616036,-44904525
NETFLOW,9/12/2021,2339497,-2339497,326935677,102646489,-429582166
NETFLOW,9/13/2021,3952105,-3952105,5996841,-2410493,-3586348
NETFLOW,9/14/2021,14878972,-14878971,-46162123,17976045,28186078
NETFLOW,9/15/2021,76131534,-76131533,1094846103,666735505,-1761581609
NETFLOW,9/16/2021,194776477,-194776477,-120343619,109864708,10478911
NETFLOW,9/19/2021,21206776,-21206775,474563351,-109493086,-365070266
NETFLOW,9/20/2021,96901208,-96901208,461143939,7357185,-468501124
NETFLOW,9/21/2021,177205853,-177205853,81872743,45132622,-127005365
NETFLOW,9/22/2021,159526070,-159526069,-337702545,57992652,279709892
NETFLOW,9/23/2021,162583195,-162583194,-82436183,25760576,56675608
NETFLOW,9/26/2021,29110799,-29110800,476456959,6244833,-482701792
NETFLOW,9/27/2021,95611141,-95611141,-47573810,101231615,-53657805
NETFLOW,9/28/2021,45814192,-45814192,-258375141,28539161,229835982
NETFLOW,9/29/2021,73561420,-73561420,348491062,4885705,-353376767
NETFLOW,9/30/2021,46052595,-46052595,17671875,3693439,-21365314
NETFLOW,10/3/2021,-116238835,116238835,-230731374,-22394976,253126350
NETFLOW,10/4/2021,123571,-123570,-243720221,98148008,145572214
NETFLOW,10/5/2021,3587687,-3587687,138778677,16449498,-155228176
NETFLOW,10/6/2021,107635233,-107635234,-339620258,22641244,316979013
NETFLOW,10/7/2021,107635233,-107635234,-339620258,22641244,316979013
NETFLOW,10/10/2021,-53156996,53156997,-938445833,36453747,901992086
NETFLOW,10/11/2021,-38891814,38891814,-1487466808,-250313794,1737780601
NETFLOW,10/12/2021,-3964050,3964050,-749323030,852291228,-102968199
NETFLOW,10/25/2021,69784811,-69784810,-160263819,4979967,155283852
NETFLOW,10/26/2021,-58337060,58337060,-389591211,13046296,376544915
NETFLOW,10/27/2021,-201206054,201206053,-362166200,64465130,297701070
NETFLOW,10/28/2021,-117351436,117351436,-28395985,6840002,21555983
NETFLOW,11/1/2021,-63947894,63947894,-2286989494,22305507,2264683987
NETFLOW,11/2/2021,-127447594,127447594,-477890903,6841259,471049643
NETFLOW,11/3/2021,-9973211,9973210,-277732377,6593821,271138556
NETFLOW,11/4/2021,-45205717,45205717,-477223151,-5816966,483040117
NETFLOW,11/7/2021,41563943,-41563944,-1225699419,2954514,1222744904
NETFLOW,11/8/2021,567118,-567118,-57156714,27179945,29976769
NETFLOW,11/9/2021,-67284715,67284714,-304082527,39077708,265004819
NETFLOW,11/10/2021,-1986766,1986766,-316583706,-97947827,414531532
NETFLOW,11/11/2021,28731965,-28731966,78321988,-6190713,-72131276
NETFLOW,11/14/2021,30834955,-30834955,-3754679002,74004668,3680674335
NETFLOW,11/15/2021,33758422,-33758422,113637799,20288462,-133926260
NETFLOW,11/16/2021,8769524,-8769525,-187952942,-82324559,270277502
